from_province_id,to_province_id
prv_00ac1df83f20a9ac5c7e,prv_bc4d4a780408e59b3a42
prv_00ac1df83f20a9ac5c7e,prv_bcacaa6a2113837078aa
prv_00ac1df83f20a9ac5c7e,prv_bef0050b7bb141531434
prv_00ac1df83f20a9ac5c7e,prv_bf17c55b55005a90d5f6
prv_00ac1df83f20a9ac5c7e,prv_c01c64d7b4f8b27c7a91
prv_00ac1df83f20a9ac5c7e,prv_c040e273a24ce5d6c17b
prv_00ac1df83f20a9ac5c7e,prv_c0cdade4691e2c44559f
prv_00ac1df83f20a9ac5c7e,prv_c183af5adea40990973f
prv_00ac1df83f20a9ac5c7e,prv_c1f83c6ebc69faeb58a2
prv_00ac1df83f20a9ac5c7e,prv_c221f12b9eb2048d03fc
prv_00ac1df83f20a9ac5c7e,prv_c28e6b0df3ebec9eb4c3
prv_00ac1df83f20a9ac5c7e,prv_c30576a2d84a3834e31f
prv_00ac1df83f20a9ac5c7e,prv_c36f2442fea9dd944f6e
prv_00ac1df83f20a9ac5c7e,prv_c37340012529d0a616c0
prv_00ac1df83f20a9ac5c7e,prv_c426efd04f7514b32306
prv_00ac1df83f20a9ac5c7e,prv_c51fca86bbc878a6e39d
prv_00ac1df83f20a9ac5c7e,prv_c6ef1c4294cf5a8fbe8f
prv_00ac1df83f20a9ac5c7e,prv_c77b7b02c35cbcc56454
prv_00ac1df83f20a9ac5c7e,prv_ca5e8c673eeada54420a
prv_00ac1df83f20a9ac5c7e,prv_caf6f6340daca98153d4
prv_00ac1df83f20a9ac5c7e,prv_cb36536422aa6864df4d
prv_00ac1df83f20a9ac5c7e,prv_cb8b5b4e53829070eb9b
prv_00ac1df83f20a9ac5c7e,prv_cba2e3bf3bb176520c73
prv_00ac1df83f20a9ac5c7e,prv_cc20351eec6e01962ee7
prv_00ac1df83f20a9ac5c7e,prv_ccffe20b01e8b20710f1
prv_00ac1df83f20a9ac5c7e,prv_ce0f597b1906c9ccebb4
prv_00ac1df83f20a9ac5c7e,prv_d2814a415a157a56014b
prv_00ac1df83f20a9ac5c7e,prv_d51ff107d0ec95b35002
prv_00ac1df83f20a9ac5c7e,prv_d58151b87c1ae4456591
prv_00ac1df83f20a9ac5c7e,prv_d58310f29e9f9742e23c
prv_00ac1df83f20a9ac5c7e,prv_d5b27ea933d41f91d1b6
prv_00ac1df83f20a9ac5c7e,prv_d66dd8db73de0c7adb85
prv_00ac1df83f20a9ac5c7e,prv_d6c0c70ac53dda31a092
prv_00ac1df83f20a9ac5c7e,prv_d6e4e08ceec434ff3995
prv_00ac1df83f20a9ac5c7e,prv_d74bf153adf011d26465
prv_00ac1df83f20a9ac5c7e,prv_d7d7fdaaf435c0eac681
prv_00ac1df83f20a9ac5c7e,prv_d8eb36064ab36cceb704
prv_00ac1df83f20a9ac5c7e,prv_d97204ed606f8f5068bd
prv_00ac1df83f20a9ac5c7e,prv_d993f46280ed2237abb8
prv_00ac1df83f20a9ac5c7e,prv_d9d2ea284aaf9c95306f
prv_00ac1df83f20a9ac5c7e,prv_d9d95a9afa318f5ff437
prv_00ac1df83f20a9ac5c7e,prv_d9e1b93bf3c9770fe897
prv_00ac1df83f20a9ac5c7e,prv_da0bcd61bda6fe812781
prv_00ac1df83f20a9ac5c7e,prv_da3b82edaff50c761eda
prv_00ac1df83f20a9ac5c7e,prv_da63112ff409c2fba2d4
prv_00ac1df83f20a9ac5c7e,prv_dad365ca6a9d35df55f3
prv_00ac1df83f20a9ac5c7e,prv_dd40396c699e13fbdb06
prv_00ac1df83f20a9ac5c7e,prv_dd660a8d3f8e893368d7
prv_00ac1df83f20a9ac5c7e,prv_de77230f6f9b4047f3d9
prv_00ac1df83f20a9ac5c7e,prv_defbdf740128b4c38032
prv_00ac1df83f20a9ac5c7e,prv_df59a31c70664be4d04f
prv_00ac1df83f20a9ac5c7e,prv_e02fb09f3415667872ea
prv_00ac1df83f20a9ac5c7e,prv_e07a9bedcced2a99a453
prv_00ac1df83f20a9ac5c7e,prv_e1f6b98401df2eed720a
prv_00ac1df83f20a9ac5c7e,prv_e23348815a46d5a008b5
prv_00ac1df83f20a9ac5c7e,prv_e381152f80811088764d
prv_00ac1df83f20a9ac5c7e,prv_e3fef7763ae6631e49e9
prv_00ac1df83f20a9ac5c7e,prv_e45239a5f2c6b639c1c8
prv_00ac1df83f20a9ac5c7e,prv_e5f361db809dc78fd2f8
prv_00ac1df83f20a9ac5c7e,prv_e6748cb1d05bd8638dda
prv_00ac1df83f20a9ac5c7e,prv_e6b0299e2d43a30574c1
prv_00ac1df83f20a9ac5c7e,prv_e73367176f6b67c04eed
prv_00ac1df83f20a9ac5c7e,prv_e738f9bbf8424c2e01df
prv_00ac1df83f20a9ac5c7e,prv_e788f82a6589c6eaecbc
prv_00ac1df83f20a9ac5c7e,prv_e997a353bbc7bd96a4d2
prv_00ac1df83f20a9ac5c7e,prv_e99ee0f2925011e55fba
prv_00ac1df83f20a9ac5c7e,prv_e9fefa8db9db5580ce0f
prv_00ac1df83f20a9ac5c7e,prv_ea11bc67e1ee9a5d7b5b
prv_00ac1df83f20a9ac5c7e,prv_ea689cc6415a39d94d61
prv_00ac1df83f20a9ac5c7e,prv_eb5c31cf95c407346ee7
prv_00ac1df83f20a9ac5c7e,prv_ebf97e2dc6209a0379cc
prv_00ac1df83f20a9ac5c7e,prv_ed16fb27bcfb763df5d2
prv_00ac1df83f20a9ac5c7e,prv_eeb779ac1cfea77209ba
prv_00ac1df83f20a9ac5c7e,prv_eed85ae7ca96a5db5bf9
prv_00ac1df83f20a9ac5c7e,prv_ef8c099e748c8f687336
prv_00ac1df83f20a9ac5c7e,prv_f054ec36c6b436b961df
prv_00ac1df83f20a9ac5c7e,prv_f098107eb010d0a5b39e
prv_00ac1df83f20a9ac5c7e,prv_f09e9346ba23a26fdf3e
prv_00ac1df83f20a9ac5c7e,prv_f0e69e35290539198a9e
prv_00ac1df83f20a9ac5c7e,prv_f208c63c15ef3a44ebd9
prv_00ac1df83f20a9ac5c7e,prv_f234e65d0b88e4266d96
prv_00ac1df83f20a9ac5c7e,prv_f2689fdb4a34a483ebbe
prv_00ac1df83f20a9ac5c7e,prv_f498314b3fcf8efadfcf
prv_00ac1df83f20a9ac5c7e,prv_f4bbd9e42e4af9623b22
prv_00ac1df83f20a9ac5c7e,prv_f5094cdddc62dcf34b78
prv_00ac1df83f20a9ac5c7e,prv_f654521844c097535557
prv_00ac1df83f20a9ac5c7e,prv_f7e0712f2cfa52aa36bb
prv_00ac1df83f20a9ac5c7e,prv_f8f222358ab7fcffb250
prv_00ac1df83f20a9ac5c7e,prv_fa692838f03bb0434bfb
prv_00ac1df83f20a9ac5c7e,prv_fa8b8b3228bd9a7b2af3
prv_00ac1df83f20a9ac5c7e,prv_fbebd899bc73951e10fd
prv_00ac1df83f20a9ac5c7e,prv_fccdf71aebc76ff73254
prv_00ac1df83f20a9ac5c7e,prv_fd581e857c90997c73e4
prv_00ac1df83f20a9ac5c7e,prv_ff51e997d7599473e9ba
prv_00ac1df83f20a9ac5c7e,prv_ff9ee070b870728009a6
prv_00acafd88d1f27fb8786,prv_182e7c4ebd0482fe854b
prv_00acafd88d1f27fb8786,prv_22c6b6c655b1adf4adb1
prv_00acafd88d1f27fb8786,prv_253828c05ad5146ed6a4
prv_00acafd88d1f27fb8786,prv_703e3d1cedfbad38bed5
prv_00acafd88d1f27fb8786,prv_927b169e51620e23eedf
prv_00acafd88d1f27fb8786,prv_a72df07061270c152ea6
prv_00acafd88d1f27fb8786,prv_c4aac05c89cee22a8d88
prv_00b1af72665a7d659597,prv_cfc25170bc65c8d98132
prv_00b5fd8359df17898007,prv_568491691b0150f9e407
prv_00b5fd8359df17898007,prv_8250d3eb7df504e5fe44
prv_00b5fd8359df17898007,prv_aa9103585e66aab467ad
prv_00b7eecccc7b3c6fa1f9,prv_2b352748e5e50e804310
prv_00b7eecccc7b3c6fa1f9,prv_768c0445dffe565dacd9
prv_00b7eecccc7b3c6fa1f9,prv_84d6a3342b99497970dc
prv_00b7eecccc7b3c6fa1f9,prv_a33992fd6c6580db4327
prv_00b7eecccc7b3c6fa1f9,prv_b66b385bb2dacc042a2f
prv_00b7eecccc7b3c6fa1f9,prv_c9d65997d4e78026764c
prv_00b9af558a57dd484083,prv_1ad8905358f524bcfe86
prv_00b9af558a57dd484083,prv_82bf8b540efcac550c56
prv_00bf82198200fe0681c2,prv_85a1ab7736cfeafc3ea9
prv_00bf82198200fe0681c2,prv_baa536d2c0b6fe27276e
prv_00bf82198200fe0681c2,prv_d078f5a9bd1ed8a9e361
prv_00c4c3b6882a9553a771,prv_0da30c13ebc58c306ffa
prv_00c4c3b6882a9553a771,prv_29df9c39e6ce08dc3ff5
prv_00c4c3b6882a9553a771,prv_969df7929151a895a7ed
prv_00c4c3b6882a9553a771,prv_b3208dd5c4094159db69
prv_00c4c3b6882a9553a771,prv_bd777047a04c61ef570b
prv_00c4c3b6882a9553a771,prv_c46628b51e85c15125cf
prv_00c7ae45557b90d03e03,prv_e29ac283d8fbf0b91b6e
prv_00c7ae45557b90d03e03,prv_e365d267dcb91acddd23
prv_00c7ae45557b90d03e03,prv_e59c754c53c6b7756f88
prv_00c7ae45557b90d03e03,prv_ecaaae365e72b480dada
prv_00cb5bae292aa055458e,prv_05d7ad19c960a7c1b7e1
prv_00cb5bae292aa055458e,prv_0ffdd3a84b6e1999c444
prv_00cb5bae292aa055458e,prv_3961317de23368b307ba
prv_00cb5bae292aa055458e,prv_8e0795fd40fa9b965148
prv_00cb5bae292aa055458e,prv_c138ce87404cdd53a80b
prv_00cb5bae292aa055458e,prv_e47bd72f1033faba42dd
prv_00ce5389b554bf618f4d,prv_2dbef0e324b89fac526b
prv_00ce5389b554bf618f4d,prv_3e5f101bc79faa2885e1
prv_00ce5389b554bf618f4d,prv_5b6433a13a67156b1661
prv_00ce5389b554bf618f4d,prv_8fef1b8eed2ca0a27c3f
prv_00ce5389b554bf618f4d,prv_a79e7fc606d76deff649
prv_00ce5389b554bf618f4d,prv_b9b09bb22819e4a7a135
prv_00d29edde725406b8aad,prv_6b7a6d99ec96ca81ee12
prv_00d29edde725406b8aad,prv_ede64d75b44114e3d21c
prv_00d326d2c4cdf774bb5a,prv_adf02c3dfc1329889e4f
prv_00df44379e690bc119f9,prv_5a1d005a59751ded252c
prv_00e4c98dd7f2ecbc3aa0,prv_4b330f5aabaae14cd13e
prv_00e60d0e032a13e6d1b0,prv_272afa859848e5031855
prv_00e60d0e032a13e6d1b0,prv_6d1dfe968cb77862ac5a
prv_00e60d0e032a13e6d1b0,prv_f435a739f8d965a59481
prv_00ea43d11137a5fbc354,prv_a6ded6b14fc89671e1f5
prv_00f31c75d63de0e66afa,prv_0743ef6d0644476532d5
prv_00f31c75d63de0e66afa,prv_a64b09a77e70ab266a29
prv_00f31c75d63de0e66afa,prv_d83716f7a400bab61562
prv_00f363abb176479f299a,prv_2d96de6e0dfd744b65b9
prv_00f363abb176479f299a,prv_85806c20e368e0bc3f75
prv_00f363abb176479f299a,prv_89fe60df876ad8356bbd
prv_00f684804f30598cd145,prv_2802299a124e0c346825
prv_00f684804f30598cd145,prv_3d6424778eb048468867
prv_00f684804f30598cd145,prv_3e06a0a1a99e488f610d
prv_00f684804f30598cd145,prv_3f27e9b62cf90c6a3c89
prv_00f684804f30598cd145,prv_83ce3813ce30798dce1b
prv_00f684804f30598cd145,prv_f1b7e18a67425ea3e1d2
prv_00f8d8b2a8b5589fec1f,prv_62df492ea130ac9fd660
prv_00f8d8b2a8b5589fec1f,prv_dbd0b5059ce99fdbeb9e
prv_00f93018068c109821c6,prv_3af83c5060306325444f
prv_00f93018068c109821c6,prv_619e3a44b96d04d614e9
prv_00f93018068c109821c6,prv_87576d7822036bac2cda
prv_00f93018068c109821c6,prv_bd93fa641cf2243e4903
prv_00f93018068c109821c6,prv_dccee8d73c6abf8eaf06
prv_010d9b004e16c989d46a,prv_4d9cccf792c8fe411d1c
prv_010d9b004e16c989d46a,prv_523cdcd2a6bbd30f3cea
prv_01166709a0c4464cc3ea,prv_1bbf881013da6d192b73
prv_01166709a0c4464cc3ea,prv_284127984e5b54e472cc
prv_01166709a0c4464cc3ea,prv_3dac4fedba29fe7dbc03
prv_01166709a0c4464cc3ea,prv_3f96b5eaa89a623f7fc9
prv_01166709a0c4464cc3ea,prv_8deca7f619e9d0ca09ee
prv_01166709a0c4464cc3ea,prv_d197c4ff2e7280e2fa77
prv_011764f1f7f3e2082815,prv_065cce95e0ffe4407f36
prv_011764f1f7f3e2082815,prv_5e007793c4c70defec37
prv_011764f1f7f3e2082815,prv_bf7010a71a26a362206d
prv_011764f1f7f3e2082815,prv_c8a556034a20788b2dbc
prv_011764f1f7f3e2082815,prv_cbb081754474dc1cd302
prv_011764f1f7f3e2082815,prv_d365ae3fcf29582473e4
prv_011f352e711928d14bed,prv_5eb754aaf9ab3fa13fe6
prv_011f352e711928d14bed,prv_8a1a8b2a1ca20e30d835
prv_011f352e711928d14bed,prv_a5dcce62a88452d65871
prv_01234e9b328ca2e14448,prv_21b583e0a1ced701b1b3
prv_01234e9b328ca2e14448,prv_976af71814faec36226f
prv_01234e9b328ca2e14448,prv_a888d98f99f42e86e8c5
prv_01234e9b328ca2e14448,prv_c57282a112102acb02be
prv_01234e9b328ca2e14448,prv_c806932ceb753f40f912
prv_01234e9b328ca2e14448,prv_d8e82f6a48dfe1f4dae4
prv_0124010e050fd728ab33,prv_c3edfd882c9ab401c96f
prv_012879b55af8d9a0e554,prv_cfe83783c30b1d6d8650
prv_012879b55af8d9a0e554,prv_eb7f0fd5253dfb30b607
prv_012879b55af8d9a0e554,prv_f4eea92dfa9e53c9c018
prv_012a007c6cf92b336953,prv_01b48302b5e98c91e525
prv_012a007c6cf92b336953,prv_1778b88827003bb19f09
prv_012a007c6cf92b336953,prv_393ec869d80db5b4d59f
prv_012a007c6cf92b336953,prv_55c1f9f81848ad861d8b
prv_012a007c6cf92b336953,prv_9cf308f9399286b2c84d
prv_012a007c6cf92b336953,prv_ace5395f754c5333d2f9
prv_012d3fc01dad60455091,prv_430693958659a55c64b8
prv_012d3fc01dad60455091,prv_b20c3ef79d8a6e1b36c6
prv_012df998258cf0c00fb2,prv_2d96de6e0dfd744b65b9
prv_012df998258cf0c00fb2,prv_4991b43ac7ecb7346389
prv_013020e108014c46050c,prv_1c98f96616477d656898
prv_013020e108014c46050c,prv_2315c932bc8b64f3733b
prv_013020e108014c46050c,prv_5fa8f6286c739ef215e4
prv_013020e108014c46050c,prv_72b68aaad67a9e7dff17
prv_013020e108014c46050c,prv_e9198cf0340667f7adf7
prv_01348dcc4eb790a1cc54,prv_26a4fcd1c20ea2b7c18f
prv_01348dcc4eb790a1cc54,prv_43ac720196e5874043e7
prv_014594ac3dce6c4a034b,prv_b9d65088051a6e31ecd6
prv_014630f69965188f2efe,prv_272afa859848e5031855
prv_014630f69965188f2efe,prv_45bac85d2d8d9ea77352
prv_014630f69965188f2efe,prv_466922c47b4f38756690
prv_014630f69965188f2efe,prv_8175590b4e35812f3dc5
prv_014630f69965188f2efe,prv_bcffe61b725557777727
prv_014630f69965188f2efe,prv_e618ef8689f7bb69e327
prv_014630f69965188f2efe,prv_f435a739f8d965a59481
prv_014630f69965188f2efe,prv_ffd0b8502da584ee2422
prv_014642be3df860602f88,prv_10c0fc44a9e4c844a456
prv_014642be3df860602f88,prv_3408affb1e54987f6a8c
prv_014642be3df860602f88,prv_3aa377e155fb03ba98af
prv_014642be3df860602f88,prv_57e879e2d617cf7ff068
prv_014642be3df860602f88,prv_8863008b7ecc9a69e9b9
prv_014642be3df860602f88,prv_8f4df28ff96c432f2d93
prv_01497b64621247fc4b2c,prv_7363ad592917d2b50640
prv_014c66a1e099cbc2dcc8,prv_2fa7ebd1f0cf04febd51
prv_014c66a1e099cbc2dcc8,prv_6e4c40f887f091a6947b
prv_014c66a1e099cbc2dcc8,prv_7bfc82e7ccc6c3c63cce
prv_014c66a1e099cbc2dcc8,prv_f4489656f1ccbfe9b995
prv_014c66a1e099cbc2dcc8,prv_faf46992f3f5947543be
prv_01518720481c7226207f,prv_2a3918882333e92d9a6c
prv_01518720481c7226207f,prv_62fed65e322ced29c700
prv_016050b20a31fe4b5edb,prv_0f0c5451f42f7d9c7a30
prv_016050b20a31fe4b5edb,prv_637e03ae24de713bff60
prv_016050b20a31fe4b5edb,prv_cc3cef114d73ff5db439
prv_016050b20a31fe4b5edb,prv_f0a7560ac8cb2dbcbaae
prv_0164173013376786055c,prv_8752a775a54f470869de
prv_0164173013376786055c,prv_d3db4abe13f8e75af384
prv_0164173013376786055c,prv_d66110dd3695d03bdf7d
prv_0164173013376786055c,prv_f883f2111745f3cb18e1
prv_016885119e9fa82fd193,prv_715d4717938c21dcd0c6
prv_016885119e9fa82fd193,prv_9b76e4228b6ccc6180c2
prv_016885119e9fa82fd193,prv_efb8d79c37dd6b72fac0
prv_01691e719072090bd8bd,prv_3a6698db239876245cdd
prv_01691e719072090bd8bd,prv_b3bba05b11c8e9bd9dc8
prv_01691e719072090bd8bd,prv_fc885c6ddc74aae6ec35
prv_016eb5ca6ef442cb489c,prv_34ab441ce1de5450e210
prv_016eb5ca6ef442cb489c,prv_4d6204f08b8d984d1325
prv_016eb5ca6ef442cb489c,prv_70c9ed47963dcb285c26
prv_016eb5ca6ef442cb489c,prv_879e05fb76a06b84c6fb
prv_016eb5ca6ef442cb489c,prv_b6f79f1c3c9d93fafc0c
prv_017181c1e057460d59eb,prv_20b0647faaa9d837a1c3
prv_017181c1e057460d59eb,prv_8a1c5b605102d914b44c
prv_017181c1e057460d59eb,prv_ec5b1a3296e5244cf7b5
prv_0173818b2e3d456d0fc0,prv_12f5f372e832ef0aa456
prv_01797c80b40790d88353,prv_6576cc04d878ddb68612
prv_01797c80b40790d88353,prv_8cfb344527101a03de11
prv_01797c80b40790d88353,prv_97fb55a9efc30f284431
prv_01797c80b40790d88353,prv_d2909710df3dd2089271
prv_0181ac16dae29c42f0f2,prv_0c61d8c5996d38a965ca
prv_0181ac16dae29c42f0f2,prv_30615d4ddb4ac7a62f6c
prv_0181ac16dae29c42f0f2,prv_abc1ea0b7ca35614d099
prv_0181ac16dae29c42f0f2,prv_ca70033a86d78b9fb009
prv_01822c81b08e548b8e9a,prv_069bccc2a1d2d1f746ba
prv_01822c81b08e548b8e9a,prv_0b7896645d743a208152
prv_01822c81b08e548b8e9a,prv_85d6daa145a599fc9283
prv_01822c81b08e548b8e9a,prv_cbe15bb33aaf4d8863a2
prv_01822c81b08e548b8e9a,prv_d9a40cacaef39e0aebb2
prv_0182facb4cff8fc7806e,prv_3edc447b175b3f54d57f
prv_0182facb4cff8fc7806e,prv_6425d2e1da5e6353d195
prv_0182facb4cff8fc7806e,prv_7222a750ec1edd69b4f1
prv_0182facb4cff8fc7806e,prv_78ec5d2bcf8dbbda7ab8
prv_0182facb4cff8fc7806e,prv_9adcfac02ceb9fe37a71
prv_0182facb4cff8fc7806e,prv_f7ee6268170da82454c2
prv_018d867be01adee2aff5,prv_37e80b894a0feb50429f
prv_018d867be01adee2aff5,prv_f7a1a743bebd18076652
prv_018dbec11e0ceb82b421,prv_263d3944abe821a68a57
prv_018dbec11e0ceb82b421,prv_58431caf5ce4cea85d05
prv_018dbec11e0ceb82b421,prv_91e3c649032038dbda33
prv_018dbec11e0ceb82b421,prv_a24f3945c35974d08a31
prv_018dbec11e0ceb82b421,prv_bfe367ff9af42b46b090
prv_018dbec11e0ceb82b421,prv_ebc64b23a9456c9e0323
prv_018edf89b55f0c63524a,prv_45d29c276daab3afb4f5
prv_018edf89b55f0c63524a,prv_93a189c8117ac526366d
prv_018edf89b55f0c63524a,prv_9f6d336fa7dae2ef9781
prv_018edf89b55f0c63524a,prv_e1c1c848b766cbc84e28
prv_019946132b8e6891f4e4,prv_cb6081793f6ff26d76bb
prv_019e783934595b97a84a,prv_06713fc68abc10397eeb
prv_019e783934595b97a84a,prv_9961bbf2f88061c7b043
prv_019e783934595b97a84a,prv_da10847b524117936942
prv_019e783934595b97a84a,prv_ef1c72c6e5e34ee2df65
prv_01a16b444035add7fb89,prv_5fc1f21989d271a558d6
prv_01a2e84f24fd8fead7b4,prv_421a9115c46923f62cc4
prv_01a2e84f24fd8fead7b4,prv_d8850ea48f76f6b1aa0a
prv_01a4b8bbfdc56d7aa7f5,prv_08213983f66024623785
prv_01a4b8bbfdc56d7aa7f5,prv_29ea9bcc197cbecdf150
prv_01a4b8bbfdc56d7aa7f5,prv_49695ad8994589c5d6f3
prv_01a4b8bbfdc56d7aa7f5,prv_c774c43f8d63b4598d59
prv_01a4b8bbfdc56d7aa7f5,prv_cf931630855b242dd031
prv_01a5551a3d41f1187293,prv_de0b10fb1fab3dfe688e
prv_01aeca55860568dc1200,prv_593057d6f8fae4e1178d
prv_01b48302b5e98c91e525,prv_0c88854eb52f1271b41b
prv_01b48302b5e98c91e525,prv_381d052953c9ee07e47d
prv_01b48302b5e98c91e525,prv_9cf308f9399286b2c84d
prv_01b48302b5e98c91e525,prv_ace5395f754c5333d2f9
prv_01b48302b5e98c91e525,prv_d82fa64a26fe5c23a511
prv_01c1dda0531be91858c5,prv_204a57030d33ac08b31f
prv_01c1dda0531be91858c5,prv_81c876546fc89a3c96ab
prv_01c1dda0531be91858c5,prv_ab33f5d5677c72d9ba7f
prv_01c1dda0531be91858c5,prv_c98bf03847a28cb935c9
prv_01c1dda0531be91858c5,prv_cbcc2d70957dea397477
prv_01c1dda0531be91858c5,prv_f0fef3a15b425f6afdac
prv_01c7531c24c4740dece7,prv_08e2aec186846d05a1f5
prv_01c7531c24c4740dece7,prv_0c73bb5de92dc0fa5f86
prv_01c7531c24c4740dece7,prv_6027b7d9e7aacbc1d339
prv_01c7531c24c4740dece7,prv_6fd7ab6a4947ae3b7138
prv_01c7531c24c4740dece7,prv_d6300d84cbd30e4d6e28
prv_01c7531c24c4740dece7,prv_ea438277d29a20a38192
prv_01cda0fc4f35e9640b1e,prv_0df7c1a283730f715311
prv_01cda0fc4f35e9640b1e,prv_26220d4068f2f3fdc68f
prv_01cda0fc4f35e9640b1e,prv_2c5e894b2892e6c3ffa3
prv_01cda0fc4f35e9640b1e,prv_43efcc491e6b034ec4e4
prv_01cda0fc4f35e9640b1e,prv_46b72ff056fdbb4ee721
prv_01cda0fc4f35e9640b1e,prv_5b78cb9f216380a96844
prv_01d77e398cf64f559527,prv_4cdca9d18ad43550e633
prv_01d77e398cf64f559527,prv_738fa82d2d433676c92c
prv_01d77e398cf64f559527,prv_769c84219ef54e162759
prv_01d77e398cf64f559527,prv_d1690b4a6f57d2f579da
prv_01d77e398cf64f559527,prv_d778a143239b4e6ddc0c
prv_01d9a8ee8b810558e0ee,prv_328c74aac110e9171126
prv_01d9a8ee8b810558e0ee,prv_818a8a344f94d9715f09
prv_01d9a8ee8b810558e0ee,prv_c596669eebb7347c0eb2
prv_01d9a8ee8b810558e0ee,prv_d442b939013e3d4a9162
prv_01d9a8ee8b810558e0ee,prv_ffb9f89680fa5ef81797
prv_01daecef8755330129b4,prv_0c99c36313e326e87f05
prv_01daecef8755330129b4,prv_a0e9c7dbcdf9a138b0a9
prv_01daecef8755330129b4,prv_b2eee0d5a47e2c9a821a
prv_01dd13f0cb2468e2ef21,prv_ebe3e0bc0bfdd5014103
prv_01e1849289a5b6185265,prv_1785185d6209b17958da
prv_01e1849289a5b6185265,prv_55477301687b18d06254
prv_01e1849289a5b6185265,prv_61c3fb856953bd5d8383
prv_01e1849289a5b6185265,prv_64ffccb14c6943013584
prv_01e1849289a5b6185265,prv_74159e4d2feb75d8ac00
prv_01e1849289a5b6185265,prv_7fd7b16f3186d4d853d3
prv_01e19d98fd8137996a5b,prv_5359547249eb2c0f9b3d
prv_01e19d98fd8137996a5b,prv_5da6c1a3d7d17234eb89
prv_01e19d98fd8137996a5b,prv_addfb70f807457becc31
prv_01e19d98fd8137996a5b,prv_c3b8921ff47fb074c242
prv_01e52e25e523e39a9682,prv_06b5558a90edf7d9e962
prv_01e7f3cb44a45135b8f5,prv_09a8a09138d8352020c2
prv_01e7f3cb44a45135b8f5,prv_20b0647faaa9d837a1c3
prv_01e7f3cb44a45135b8f5,prv_ec5b1a3296e5244cf7b5
prv_01ea19ef6c40daff0dbf,prv_6b38fb20e6895959b49a
prv_01ea19ef6c40daff0dbf,prv_87350b1a825b055e2c70
prv_01ea19ef6c40daff0dbf,prv_9bb68e29d94be6207cfb
prv_01ea19ef6c40daff0dbf,prv_a07aba83c4acec2e357c
prv_01ea19ef6c40daff0dbf,prv_a48bc1986f8130c04f2e
prv_01ec8f87408ea56f0f24,prv_202d29c0577cd8d90c0f
prv_01ec8f87408ea56f0f24,prv_64e6082c0b4f894484c5
prv_01ec8f87408ea56f0f24,prv_87f06746493696feae69
prv_01ec8f87408ea56f0f24,prv_c63ab2b179ad32dcb3fd
prv_01ec8f87408ea56f0f24,prv_ccfe2d4389e2cbb4d34a
prv_01ec8f87408ea56f0f24,prv_d364a3341b75cad05155
prv_01ed457c0c8b989be37d,prv_0e79cf61440b55a3b168
prv_01ed457c0c8b989be37d,prv_2e9f940428e36e01af7a
prv_01ed457c0c8b989be37d,prv_404d11c7df16ca22d937
prv_01ed457c0c8b989be37d,prv_580746d46f2c2ca61de6
prv_01ed457c0c8b989be37d,prv_b0ce1cc7696bd0706061
prv_01ed457c0c8b989be37d,prv_fa17fe9d71494f60e013
prv_01ee362621bb39ce1cb8,prv_65022a13312c46504353
prv_01ee362621bb39ce1cb8,prv_91a870295407056d2035
prv_01f3e1dd130417a7f06c,prv_2adfa3aa18a84e198409
prv_01f3e1dd130417a7f06c,prv_68b43e59f474ae142f01
prv_01f3e1dd130417a7f06c,prv_6a9ceede434c52e98bae
prv_01f3e1dd130417a7f06c,prv_92faa7a201f3845b5222
prv_01f3e1dd130417a7f06c,prv_93d1dc007d967adb8cb1
prv_01f3e1dd130417a7f06c,prv_a2f0a3d3fa82b2fdda82
prv_01f98a7a07957421299d,prv_2d96de6e0dfd744b65b9
prv_01fa64e2ed21826dc271,prv_8798cb99a35b37587282
prv_01fa64e2ed21826dc271,prv_d48f9858c79c6dd2a0de
prv_01fa64e2ed21826dc271,prv_d81f3be1e4d1ec22a91e
prv_020385aa4f6e38546ea7,prv_33f82244bbbab575e52f
prv_020385aa4f6e38546ea7,prv_54ab86999977672b91cb
prv_020385aa4f6e38546ea7,prv_656bdae6c8cf601a607a
prv_020385aa4f6e38546ea7,prv_d97af74ff547c682183a
prv_020385aa4f6e38546ea7,prv_f8cf87c44aa782b15142
prv_020c30ebeea623f6aea4,prv_2b562159e25e1d1840d9
prv_020c30ebeea623f6aea4,prv_2e45d9365615d5846baf
prv_020c30ebeea623f6aea4,prv_a4584edd7e60ea931bab
prv_020c30ebeea623f6aea4,prv_c2a9ce9835318a488b10
prv_020c42414117f92d665d,prv_1b02c917be092347e6d7
prv_020c42414117f92d665d,prv_5e0363593b42af366ab8
prv_020c42414117f92d665d,prv_d6c1936df1350030f222
prv_020c42414117f92d665d,prv_f8305030679ed66b0797
prv_020d6146132068285a87,prv_1464d0d758e7277aefe6
prv_020d6146132068285a87,prv_27df4a586682516a417f
prv_020d6146132068285a87,prv_4593c974be75b0af597a
prv_020d6146132068285a87,prv_a87fc222789c0bed3fb3
prv_020ee5f312d7bbb2cc27,prv_23c08fe7185214fe4865
prv_020ee5f312d7bbb2cc27,prv_3f85f49b769a2910b02f
prv_020ee5f312d7bbb2cc27,prv_ea3be71befe1a2e58a2a
prv_020ee5f312d7bbb2cc27,prv_fd5ce7aeec5cb7255b0e
prv_02214d5bd43feea4de5c,prv_2c1436442a858521a589
